2023-04-22 08:56:03,454 [MainThread] [INFO ]  Configurations: {'task_id': '', 'data': {'root': '../data/', 'dataset': 'femnist', 'split_type': 'niid', 'min_size': 10, 'data_amount': 0.05, 'iid_fraction': 0.1, 'user': False, 'train_test_split': 0.9, 'class_per_client': 1, 'num_of_clients': 100, 'alpha': 0.2, 'weights': None}, 'model': 'simple_cnn', 'test_mode': 'test_in_client', 'test_method': 'average', 'server': {'track': False, 'rounds': 5000, 'clients_per_round': 20, 'test_every': 1, 'save_model_every': 10, 'save_model_path': '', 'batch_size': 64, 'test_all': True, 'random_selection': True, 'aggregation_stragtegy': 'FedAvg', 'aggregation_content': 'all'}, 'client': {'track': False, 'batch_size': 16, 'test_batch_size': 5, 'local_epoch': 20, 'optimizer': {'type': 'SGD', 'lr': 0.01, 'momentum': 0.5, 'weight_decay': 0.0005, 'nesterov': True}, 'seed': 0, 'local_test': True}, 'gpu': 1, 'distributed': {'backend': 'nccl', 'init_method': '', 'world_size': 0, 'rank': 0, 'local_rank': 0}, 'tracking': {'database': '', 'log_file': '', 'log_level': 'INFO', 'metric_file': '', 'save_every': 1}, 'resource_heterogeneous': {'simulate': False, 'hetero_type': 'real', 'level': 3, 'sleep_group_num': 1000, 'total_time': 1000, 'fraction': 1, 'grouping_strategy': 'greedy', 'initial_default_time': 5, 'default_time_momentum': 0.2}, 'seed': 0, 'is_distributed': False, 'device': 0}
2023-04-22 08:56:08,447 [MainThread] [INFO ]  Total training data amount: 35507
2023-04-22 08:56:08,447 [MainThread] [INFO ]  Total testing data amount: 4045
local_batch_size: 64, DML_batch_size: 16, local_epoch: 5, DML_epoch: 15, alpha: 1, beta: 1, DML_lr: 0.015
--- local_update_loss : 4.10
client: f3616_07
--- local_update_loss : 4.06
client: f1369_36
--- local_update_loss : 4.12
client: f3251_33
--- local_update_loss : 4.10
client: f1431_47
--- local_update_loss : 4.13
client: f0337_24
--- local_update_loss : 4.07
client: f2238_86
--- local_update_loss : 4.12
client: f3350_11
--- local_update_loss : 4.11
client: f0190_12
--- local_update_loss : 4.12
client: f0180_29
--- local_update_loss : 4.08
client: f3675_24
--- local_update_loss : 4.12
client: f3519_18
--- local_update_loss : 4.11
client: f3938_46
--- local_update_loss : 4.11
client: f2337_71
--- local_update_loss : 4.11
client: f1929_04
--- local_update_loss : 4.13
client: f0733_34
--- local_update_loss : 4.09
client: f1779_01
--- local_update_loss : 4.11
client: f3219_49
--- local_update_loss : 4.12
client: f2506_77
--- local_update_loss : 4.13
--- DML_update_loss(A model) with Client:f0238_02: 3.51
--- DML_update_loss(A model) with Client:f3776_05: 3.56
--- DML_update_loss(A model) with Client:f3935_48: 3.58
--- DML_update_loss(A model) with Client:f0432_28: 3.71
--- DML_update_loss(A model) with Client:f1540_20: 3.92
--- DML_update_loss(A model) with Client:f1538_15: 3.64
--- DML_update_loss(A model) with Client:f3189_40: 3.58
--- DML_update_loss(A model) with Client:f0773_10: 3.41
--- DML_update_loss(A model) with Client:f2500_50: 3.86
--- DML_update_loss(A model) with Client:f0491_35: 3.45
--- DML_update_loss(A model) with Client:f3841_01: 3.12
--- DML_update_loss(A model) with Client:f0474_10: 3.47
--- DML_update_loss(A model) with Client:f1771_46: 3.30
--- DML_update_loss(A model) with Client:f3529_11: 3.50
--- DML_update_loss(A model) with Client:f2013_19: 3.87
--- DML_update_loss(A model) with Client:f3953_28: 2.86
--- DML_update_loss(A model) with Client:f0132_17: 3.60
--- DML_update_loss(A model) with Client:f0279_03: 3.30
--- DML_update_loss(A model) with Client:f3826_07: 3.84
--- DML_update_loss(A model) with Client:f3627_46: 3.53
----------- acc -----------
[2.272727272727273, 2.5, 0.0, 0.0, 12.5, 0.0, 0.0, 0.0, 3.0303030303030303, 3.4482758620689653, 0.0, 0.0, 0.0, 9.67741935483871, 2.2222222222222223, 2.5, 0.0, 0.0, 4.545454545454546, 0.0, 0.0, 2.5641025641025643, 3.125, 0.0, 8.333333333333334, 0.0, 0.0, 0.0, 0.0, 9.375, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7777777777777777, 0.0, 10.81081081081081, 2.4390243902439024, 3.3333333333333335, 0.0, 3.225806451612903, 0.0, 0.0, 0.0, 3.0303030303030303, 2.7027027027027026, 0.0, 0.0, 4.0, 3.8461538461538463, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 6.25, 0.0, 0.0, 10.344827586206897, 9.30232558139535, 0.0, 0.0, 0.0, 0.0, 3.125, 3.0303030303030303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.6923076923076925, 0.0, 0.0, 5.555555555555555, 6.25, 0.0, 0.0, 0.0, 11.764705882352942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2631578947368425, 0.0, 7.142857142857143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.764705882352942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.882352941176471, 0.0, 0.0, 11.11111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.666666666666668, 0.0, 5.555555555555555, 0.0, 0.0, 5.882352941176471, 0.0, 5.882352941176471, 0.0, 0.0, 0.0, 0.0, 0.0, 11.764705882352942, 0.0, 0.0, 5.882352941176471, 5.555555555555555, 0.0, 5.555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.11111111111111, 5.555555555555555, 0.0, 0.0, 5.882352941176471, 0.0, 0.0, 18.181818181818183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
--------- test avarage ---------
--- All clients' test loss: 4.15
--- All clients' test acc: 1.69%
2023-04-22 08:56:46,831 [MainThread] [INFO ]  Server train time: 38.094595432281494
2023-04-22 08:56:46,832 [MainThread] [INFO ]  
-------- round 1 --------
2023-04-22 08:56:46,832 [MainThread] [INFO ]  --- start training ---
client: f0312_43
--- local_update_loss : 4.07
client: f4031_33
--- local_update_loss : 4.12
client: f1431_47
--- local_update_loss : 4.08
client: f0781_31
--- local_update_loss : 4.11
client: f3776_05
--- local_update_loss : 3.23
client: f3817_22
--- local_update_loss : 4.12
client: f1929_04
--- local_update_loss : 4.07
client: f2589_78
--- local_update_loss : 4.11
client: f0676_08
--- local_update_loss : 4.03
client: f1129_22
--- local_update_loss : 4.06
client: f2322_80
--- local_update_loss : 4.11
client: f1157_43
--- local_update_loss : 4.08
client: f0132_17
--- local_update_loss : 2.81
client: f2455_72
--- local_update_loss : 4.14
client: f1675_40
--- local_update_loss : 4.10
client: f0567_25
--- local_update_loss : 4.11
client: f0928_42
--- local_update_loss : 4.10
client: f2517_63
--- local_update_loss : 4.09
client: f2178_93
--- local_update_loss : 4.12
client: f2170_68
--- local_update_loss : 4.13
--- DML_update_loss(A model) with Client:f1231_36: 3.69
--- DML_update_loss(A model) with Client:f0628_05: 3.34
--- DML_update_loss(A model) with Client:f3399_09: 2.80
--- DML_update_loss(A model) with Client:f1136_31: 3.56
--- DML_update_loss(A model) with Client:f4000_40: 3.41
--- DML_update_loss(A model) with Client:f0120_29: 3.38
--- DML_update_loss(A model) with Client:f0690_26: 3.62
--- DML_update_loss(A model) with Client:f3581_23: 3.20
--- DML_update_loss(A model) with Client:f3618_26: 3.54
--- DML_update_loss(A model) with Client:f3935_48: 3.51
--- DML_update_loss(A model) with Client:f0613_28: 3.34
--- DML_update_loss(A model) with Client:f2396_91: 2.88
--- DML_update_loss(A model) with Client:f3350_11: 3.64
--- DML_update_loss(A model) with Client:f3804_08: 3.56
--- DML_update_loss(A model) with Client:f4040_28: 2.91
--- DML_update_loss(A model) with Client:f0238_02: 3.46
--- DML_update_loss(A model) with Client:f1844_38: 2.85
--- DML_update_loss(A model) with Client:f3566_36: 3.43
--- DML_update_loss(A model) with Client:f1392_44: 3.33
--- DML_update_loss(A model) with Client:f2277_92: 3.64
----------- acc -----------
[2.272727272727273, 2.5, 0.0, 6.451612903225806, 0.0, 0.0, 0.0, 0.0, 3.0303030303030303, 3.4482758620689653, 0.0, 0.0, 0.0, 9.67741935483871, 2.2222222222222223, 2.5, 2.380952380952381, 0.0, 4.545454545454546, 0.0, 0.0, 2.5641025641025643, 3.125, 0.0, 8.333333333333334, 0.0, 0.0, 0.0, 0.0, 9.375, 0.0, 6.0606060606060606, 7.142857142857143, 0.0, 5.555555555555555, 2.7777777777777777, 9.75609756097561, 10.81081081081081, 2.4390243902439024, 3.3333333333333335, 0.0, 3.225806451612903, 0.0, 0.0, 0.0, 3.0303030303030303, 2.7027027027027026, 2.5641025641025643, 0.0, 4.0, 3.8461538461538463, 0.0, 0.0, 0.0, 3.3333333333333335, 0.0, 0.0, 0.0, 0.0, 6.25, 0.0, 0.0, 10.344827586206897, 9.30232558139535, 5.555555555555555, 0.0, 0.0, 0.0, 3.125, 3.0303030303030303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.6923076923076925, 0.0, 0.0, 5.555555555555555, 6.25, 0.0, 0.0, 0.0, 11.764705882352942, 0.0, 0.0, 0.0, 0.0, 0.0, 13.333333333333334, 10.526315789473685, 0.0, 7.142857142857143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.555555555555555, 11.764705882352942, 11.11111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.882352941176471, 0.0, 0.0, 11.11111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.882352941176471, 0.0, 0.0, 0.0, 16.666666666666668, 0.0, 5.555555555555555, 0.0, 5.882352941176471, 5.882352941176471, 0.0, 5.882352941176471, 0.0, 0.0, 0.0, 0.0, 5.882352941176471, 11.764705882352942, 0.0, 0.0, 5.882352941176471, 5.555555555555555, 0.0, 5.555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.11111111111111, 5.555555555555555, 0.0, 11.11111111111111, 5.882352941176471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
--------- test avarage ---------
--- All clients' test loss: 4.13
--- All clients' test acc: 2.11%
2023-04-22 08:57:28,207 [MainThread] [INFO ]  Server train time: 41.37457299232483
2023-04-22 08:57:28,208 [MainThread] [INFO ]  
-------- round 2 --------
2023-04-22 08:57:28,208 [MainThread] [INFO ]  --- start training ---
client: f0966_44
--- local_update_loss : 4.12
client: f1649_03
--- local_update_loss : 4.13
client: f1089_04
--- local_update_loss : 4.12
client: f0279_03
--- local_update_loss : 3.11
client: f2277_92
--- local_update_loss : 2.91
client: f0448_39
--- local_update_loss : 4.10
client: f1392_44
--- local_update_loss : 3.08
client: f1737_09
--- local_update_loss : 4.16
client: f1170_00
--- local_update_loss : 4.13
client: f0186_14
--- local_update_loss : 4.11
client: f0676_08
--- local_update_loss : 3.64
client: f0491_35
--- local_update_loss : 3.22
client: f0523_42
--- local_update_loss : 4.10
client: f3566_36
--- local_update_loss : 2.86
client: f0120_29
--- local_update_loss : 3.16
client: f0803_40
--- local_update_loss : 4.11
client: f2396_91
--- local_update_loss : 2.41
client: f3541_02
--- local_update_loss : 4.13
client: f3297_22
--- local_update_loss : 4.09
client: f3935_48
--- local_update_loss : 3.22
--- DML_update_loss(A model) with Client:f0257_46: 3.50
--- DML_update_loss(A model) with Client:f2271_86: 3.85
--- DML_update_loss(A model) with Client:f0831_15: 3.36
--- DML_update_loss(A model) with Client:f0329_34: 3.22
--- DML_update_loss(A model) with Client:f3310_44: 3.59
--- DML_update_loss(A model) with Client:f0312_43: 3.40
--- DML_update_loss(A model) with Client:f1063_36: 3.61
--- DML_update_loss(A model) with Client:f2466_76: 3.92
--- DML_update_loss(A model) with Client:f0474_10: 3.39
--- DML_update_loss(A model) with Client:f3368_37: 3.92
--- DML_update_loss(A model) with Client:f1313_04: 3.26
--- DML_update_loss(A model) with Client:f1301_47: 3.66
--- DML_update_loss(A model) with Client:f2071_28: 2.81
--- DML_update_loss(A model) with Client:f1565_04: 3.47
--- DML_update_loss(A model) with Client:f0995_43: 3.65
--- DML_update_loss(A model) with Client:f3251_33: 3.79
--- DML_update_loss(A model) with Client:f0869_20: 3.87
--- DML_update_loss(A model) with Client:f2561_89: 3.62
--- DML_update_loss(A model) with Client:f3458_26: 3.57
--- DML_update_loss(A model) with Client:f2503_57: 3.08
----------- acc -----------
[2.272727272727273, 2.5, 0.0, 6.451612903225806, 0.0, 0.0, 0.0, 0.0, 3.0303030303030303, 3.4482758620689653, 7.894736842105263, 0.0, 0.0, 9.67741935483871, 2.2222222222222223, 2.5, 9.523809523809524, 2.7027027027027026, 4.545454545454546, 0.0, 0.0, 2.5641025641025643, 3.125, 0.0, 4.166666666666667, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0606060606060606, 7.142857142857143, 0.0, 5.555555555555555, 2.7777777777777777, 9.75609756097561, 10.81081081081081, 2.4390243902439024, 3.3333333333333335, 0.0, 0.0, 5.128205128205129, 0.0, 0.0, 3.0303030303030303, 2.7027027027027026, 2.5641025641025643, 3.0303030303030303, 4.0, 3.8461538461538463, 0.0, 2.6315789473684212, 4.0, 3.3333333333333335, 0.0, 0.0, 0.0, 0.0, 6.25, 0.0, 0.0, 0.0, 9.30232558139535, 5.555555555555555, 0.0, 0.0, 0.0, 3.125, 3.0303030303030303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.6923076923076925, 0.0, 0.0, 5.555555555555555, 6.25, 0.0, 0.0, 0.0, 11.764705882352942, 0.0, 0.0, 0.0, 0.0, 0.0, 13.333333333333334, 10.526315789473685, 0.0, 7.142857142857143, 0.0, 0.0, 0.0, 0.0, 18.75, 0.0, 0.0, 0.0, 5.555555555555555, 11.764705882352942, 5.555555555555555, 0.0, 0.0, 0.0, 5.882352941176471, 0.0, 11.11111111111111, 0.0, 0.0, 5.2631578947368425, 0.0, 0.0, 5.882352941176471, 0.0, 0.0, 11.11111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.882352941176471, 0.0, 0.0, 0.0, 0.0, 0.0, 5.555555555555555, 0.0, 5.882352941176471, 5.882352941176471, 10.526315789473685, 5.882352941176471, 0.0, 0.0, 0.0, 0.0, 5.882352941176471, 11.764705882352942, 0.0, 0.0, 5.882352941176471, 5.555555555555555, 0.0, 5.555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.11111111111111, 5.555555555555555, 0.0, 11.11111111111111, 5.882352941176471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
--------- test avarage ---------
--- All clients' test loss: 4.13
--- All clients' test acc: 2.39%
2023-04-22 08:58:09,931 [MainThread] [INFO ]  Server train time: 41.72222399711609
2023-04-22 08:58:09,933 [MainThread] [INFO ]  
-------- round 3 --------
2023-04-22 08:58:09,933 [MainThread] [INFO ]  --- start training ---
client: f0491_35
--- local_update_loss : 3.19
client: f0120_29
--- local_update_loss : 3.16
client: f1538_15
--- local_update_loss : 3.16
client: f3826_07
--- local_update_loss : 3.48
client: f0928_42
--- local_update_loss : 3.64
client: f2263_79
--- local_update_loss : 4.11
client: f0186_14
--- local_update_loss : 3.94
client: f3369_37
--- local_update_loss : 4.13
client: f1677_01
--- local_update_loss : 4.13
client: f1392_44
--- local_update_loss : 3.14
client: f2071_28
--- local_update_loss : 2.34
client: f3458_26
--- local_update_loss : 3.28
client: f0745_35
--- local_update_loss : 4.04
client: f2561_89
--- local_update_loss : 3.31
client: f0132_17
--- local_update_loss : 2.72
client: f0898_29
--- local_update_loss : 4.08
client: f4000_40
--- local_update_loss : 2.87
client: f1618_39
--- local_update_loss : 4.12
client: f2405_90
--- local_update_loss : 4.14
client: f1776_35
--- local_update_loss : 4.12
--- DML_update_loss(A model) with Client:f1136_31: 3.52
--- DML_update_loss(A model) with Client:f3817_22: 3.40
--- DML_update_loss(A model) with Client:f3581_23: 3.11
--- DML_update_loss(A model) with Client:f1696_08: 3.91
--- DML_update_loss(A model) with Client:f0277_33: 3.72
--- DML_update_loss(A model) with Client:f0869_20: 3.65
--- DML_update_loss(A model) with Client:f3290_01: 3.51
--- DML_update_loss(A model) with Client:f1869_07: 3.61
--- DML_update_loss(A model) with Client:f0619_33: 3.68
--- DML_update_loss(A model) with Client:f3541_02: 3.59
--- DML_update_loss(A model) with Client:f0257_46: 3.40
--- DML_update_loss(A model) with Client:f1231_36: 3.64
--- DML_update_loss(A model) with Client:f1701_10: 2.92
--- DML_update_loss(A model) with Client:f3935_48: 3.50
--- DML_update_loss(A model) with Client:f1129_22: 3.65
--- DML_update_loss(A model) with Client:f0292_16: 3.54
--- DML_update_loss(A model) with Client:f0676_08: 3.56
--- DML_update_loss(A model) with Client:f2506_77: 3.81
--- DML_update_loss(A model) with Client:f3193_08: 3.55
--- DML_update_loss(A model) with Client:f3366_32: 4.01
----------- acc -----------
[2.272727272727273, 2.5, 0.0, 6.451612903225806, 0.0, 0.0, 11.11111111111111, 0.0, 3.0303030303030303, 3.4482758620689653, 7.894736842105263, 2.9411764705882355, 0.0, 9.67741935483871, 4.444444444444445, 2.5, 9.523809523809524, 2.7027027027027026, 4.545454545454546, 0.0, 0.0, 2.5641025641025643, 3.125, 0.0, 4.166666666666667, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0606060606060606, 7.142857142857143, 5.0, 5.555555555555555, 2.7777777777777777, 9.75609756097561, 10.81081081081081, 2.4390243902439024, 3.3333333333333335, 0.0, 0.0, 5.128205128205129, 0.0, 50.0, 3.0303030303030303, 2.7027027027027026, 2.5641025641025643, 3.0303030303030303, 4.0, 3.8461538461538463, 0.0, 2.6315789473684212, 4.0, 10.0, 0.0, 0.0, 0.0, 11.764705882352942, 6.25, 0.0, 0.0, 0.0, 9.30232558139535, 5.555555555555555, 0.0, 0.0, 0.0, 3.125, 3.0303030303030303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.555555555555555, 0.0, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.25, 0.0, 0.0, 0.0, 0.0, 0.0, 7.6923076923076925, 0.0, 0.0, 5.555555555555555, 6.25, 0.0, 0.0, 0.0, 11.764705882352942, 0.0, 0.0, 0.0, 0.0, 0.0, 13.333333333333334, 10.526315789473685, 0.0, 7.142857142857143, 0.0, 0.0, 0.0, 0.0, 18.75, 0.0, 0.0, 0.0, 5.555555555555555, 11.764705882352942, 5.555555555555555, 0.0, 0.0, 0.0, 5.882352941176471, 0.0, 11.11111111111111, 5.882352941176471, 0.0, 0.0, 0.0, 0.0, 5.882352941176471, 0.0, 0.0, 11.11111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.882352941176471, 0.0, 0.0, 0.0, 0.0, 0.0, 5.555555555555555, 0.0, 5.882352941176471, 5.882352941176471, 0.0, 5.882352941176471, 0.0, 0.0, 0.0, 0.0, 5.882352941176471, 11.764705882352942, 0.0, 0.0, 5.882352941176471, 5.555555555555555, 0.0, 5.555555555555555, 0.0, 0.0, 0.0, 0.0, 0.0, 5.882352941176471, 0.0, 11.11111111111111, 5.555555555555555, 0.0, 0.0, 5.882352941176471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
--------- test avarage ---------
--- All clients' test loss: 4.14
--- All clients' test acc: 2.89%
2023-04-22 08:58:51,586 [MainThread] [INFO ]  Server train time: 41.65212273597717
2023-04-22 08:58:51,587 [MainThread] [INFO ]  
-------- round 4 --------
2023-04-22 08:58:51,587 [MainThread] [INFO ]  --- start training ---
client: f3310_44
--- local_update_loss : 3.23
client: f0885_39
--- local_update_loss : 3.86
client: f3300_25
--- local_update_loss : 4.04
client: f3891_31
--- local_update_loss : 4.12
client: f0628_05
--- local_update_loss : 3.11
client: f0277_33
--- local_update_loss : 3.54
client: f0062_25
--- local_update_loss : 4.11
client: f1677_01
--- local_update_loss : 3.96
client: f1616_04
--- local_update_loss : 4.09
client: f1997_00
--- local_update_loss : 4.08
client: f3948_41
--- local_update_loss : 4.11
client: f3315_23
--- local_update_loss : 4.04
client: f0619_33
--- local_update_loss : 3.35
client: f3566_36
--- local_update_loss : 2.77
client: f3841_01
--- local_update_loss : 2.36
client: f3935_48
--- local_update_loss : 3.24
client: f3701_44
--- local_update_loss : 4.01
client: f1679_05
--- local_update_loss : 4.11
client: f1737_09
--- local_update_loss : 4.11
client: f0928_42
--- local_update_loss : 3.22
--- DML_update_loss(A model) with Client:f1435_38: 3.38
--- DML_update_loss(A model) with Client:f1771_46: 3.17
--- DML_update_loss(A model) with Client:f0132_17: 3.32
--- DML_update_loss(A model) with Client:f0359_05: 3.37
--- DML_update_loss(A model) with Client:f1231_36: 3.64
--- DML_update_loss(A model) with Client:f0745_35: 3.34
--- DML_update_loss(A model) with Client:f3776_05: 3.48
--- DML_update_loss(A model) with Client:f3435_24: 3.52
--- DML_update_loss(A model) with Client:f3350_11: 3.70
--- DML_update_loss(A model) with Client:f1089_04: 3.74
--- DML_update_loss(A model) with Client:f1701_10: 2.73
--- DML_update_loss(A model) with Client:f1663_13: 3.58
--- DML_update_loss(A model) with Client:f0966_44: 3.70
--- DML_update_loss(A model) with Client:f1519_36: 3.55
--- DML_update_loss(A model) with Client:f3627_46: 3.45
--- DML_update_loss(A model) with Client:f3795_00: 2.88
--- DML_update_loss(A model) with Client:f1792_12: 3.50
--- DML_update_loss(A model) with Client:f2405_90: 3.53
--- DML_update_loss(A model) with Client:f1649_03: 3.95
--- DML_update_loss(A model) with Client:f1301_47: 3.36
----------- acc -----------
[2.272727272727273, 2.5, 0.0, 6.451612903225806, 0.0, 0.0, 11.11111111111111, 0.0, 3.0303030303030303, 3.4482758620689653, 7.894736842105263, 2.9411764705882355, 0.0, 9.67741935483871, 4.444444444444445, 2.5, 9.523809523809524, 2.7027027027027026, 4.545454545454546, 0.0, 2.4390243902439024, 2.5641025641025643, 3.125, 0.0, 4.166666666666667, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0606060606060606, 7.142857142857143, 0.0, 5.555555555555555, 2.7777777777777777, 9.75609756097561, 10.81081081081081, 0.0, 3.3333333333333335, 0.0, 0.0, 5.128205128205129, 0.0, 50.0, 0.0, 2.7027027027027026, 2.5641025641025643, 6.0606060606060606, 4.0, 3.8461538461538463, 0.0, 2.6315789473684212, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 6.25, 0.0, 33.333333333333336, 0.0, 9.30232558139535, 5.555555555555555, 0.0, 0.0, 0.0, 3.125, 3.0303030303030303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.555555555555555, 0.0, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.11111111111111, 6.25, 0.0, 0.0, 0.0, 5.882352941176471, 0.0, 0.0, 0.0, 0.0, 0.0, 13.333333333333334, 10.526315789473685, 0.0, 7.142857142857143, 0.0, 0.0, 0.0, 0.0, 18.75, 0.0, 0.0, 0.0, 5.555555555555555, 11.764705882352942, 5.555555555555555, 11.764705882352942, 0.0, 0.0, 5.882352941176471, 0.0, 11.11111111111111, 5.882352941176471, 0.0, 0.0, 0.0, 0.0, 5.882352941176471, 0.0, 0.0, 11.11111111111111, 0.0, 0.0, 0.0, 11.11111111111111, 0.0, 11.764705882352942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.555555555555555, 0.0, 5.882352941176471, 5.882352941176471, 0.0, 5.882352941176471, 0.0, 0.0, 0.0, 0.0, 5.882352941176471, 11.764705882352942, 0.0, 10.526315789473685, 5.882352941176471, 5.555555555555555, 5.555555555555555, 5.555555555555555, 0.0, 0.0, 11.764705882352942, 0.0, 0.0, 5.882352941176471, 0.0, 5.555555555555555, 11.11111111111111, 0.0, 0.0, 5.882352941176471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
--------- test avarage ---------
--- All clients' test loss: 4.13
--- All clients' test acc: 3.22%
2023-04-22 08:59:32,058 [MainThread] [INFO ]  Server train time: 40.47002339363098
2023-04-22 08:59:32,059 [MainThread] [INFO ]  
-------- round 5 --------
2023-04-22 08:59:32,059 [MainThread] [INFO ]  --- start training ---
client: f0491_35
--- local_update_loss : 3.20
client: f0186_14
--- local_update_loss : 3.20
client: f3435_24
--- local_update_loss : 3.21
client: f2071_28
--- local_update_loss : 2.34
client: f2069_42
--- local_update_loss : 4.12
client: f2466_76
--- local_update_loss : 3.72
client: f1313_04
--- local_update_loss : 3.02
client: f0994_46
--- local_update_loss : 4.09
client: f3315_23
--- local_update_loss : 3.21
client: f0120_29
--- local_update_loss : 3.15
client: f3627_46
--- local_update_loss : 3.18
client: f3350_11
--- local_update_loss : 3.29
client: f0522_38
--- local_update_loss : 4.13
client: f0773_10
--- local_update_loss : 3.19
client: f1715_20
--- local_update_loss : 4.05
client: f1089_04
--- local_update_loss : 3.57
client: f2455_72
--- local_update_loss : 4.12
client: f0496_09
--- local_update_loss : 4.13
client: f0385_18
--- local_update_loss : 4.02
client: f0329_34
--- local_update_loss : 3.01
--- DML_update_loss(A model) with Client:f3701_44: 3.04
--- DML_update_loss(A model) with Client:f2564_59: 3.93
--- DML_update_loss(A model) with Client:f1401_36: 3.26
--- DML_update_loss(A model) with Client:f0803_40: 3.59
--- DML_update_loss(A model) with Client:f3458_26: 3.52
--- DML_update_loss(A model) with Client:f1779_01: 3.52
--- DML_update_loss(A model) with Client:f1392_44: 3.27
--- DML_update_loss(A model) with Client:f2275_90: 2.88
--- DML_update_loss(A model) with Client:f1844_38: 2.67
--- DML_update_loss(A model) with Client:f0690_26: 3.59
--- DML_update_loss(A model) with Client:f3362_03: 3.41
--- DML_update_loss(A model) with Client:f0448_39: 3.62
--- DML_update_loss(A model) with Client:f3953_28: 2.77
--- DML_update_loss(A model) with Client:f0745_35: 3.33
--- DML_update_loss(A model) with Client:f3901_45: 3.54
--- DML_update_loss(A model) with Client:f0867_28: 3.73
--- DML_update_loss(A model) with Client:f4033_05: 3.63
--- DML_update_loss(A model) with Client:f1556_19: 3.45
--- DML_update_loss(A model) with Client:f1170_00: 3.37
--- DML_update_loss(A model) with Client:f0676_08: 3.55
----------- acc -----------
